aF1,bF1,cF1,dF1,F2,F3,F4,F5,F6,aF7,bF7,CF7,aF8,bF8,cF8,aF9,bF9,cF9,dF9,af10,bf10,cf10,df10,Label
0.5699027575,0.8523768168,0.9083655635,0.7081816067,0.4453132857,1.193807509,1.130608314,0.9687744755,2.677948085,0.5226079291,0.324399475,0.7086808511,0.5226079291,0.324399475,0.7086808511,1.463390632,1.048493955,0.7209796408,0.3459069198,0.1133067482,0.1391780271,0.1174774266,0.09103226242,Person 73
0.550489161,0.8404414544,0.9108647487,0.7085789263,0.4461414756,1.186791501,1.131455908,0.9687981971,2.647257022,0.5502924076,0.3074135067,0.6976520862,0.5502924076,0.3074135067,0.6976520862,1.432037164,1.053733182,0.7278235814,0.351177284,0.1129271489,0.1390764687,0.1185546028,0.09162522065,Person 73
0.5655921787,0.8426731909,0.9224908938,0.7199293112,0.4439549404,1.207647824,1.131525533,0.9631018935,2.698751939,0.5678007594,0.279734456,0.7310554447,0.5678007594,0.279734456,0.7310554447,1.399819924,1.045054452,0.7228531338,0.3420012671,0.1093578116,0.1372385955,0.118214999,0.09230944217,Person 73
0.5859367224,0.8406039309,0.9227319727,0.7077488381,0.4461082557,1.219527036,1.140133076,0.9635080019,2.64996794,0.6258994632,0.3034078384,0.8441728164,0.6258994632,0.3034078384,0.8441728164,1.334732456,1.002191323,0.6997283473,0.3229224127,0.1089266911,0.134700965,0.1171929468,0.09121049544,Person 73
0.5819037448,0.8341823526,0.9201433355,0.7159997133,0.4443843845,1.214833446,1.134140415,0.956050191,2.662247418,0.6572798574,0.3165415616,0.8091990993,0.6572798574,0.3165415616,0.8091990993,1.329401913,1.010521638,0.7024280983,0.3254524106,0.1080263555,0.1361680048,0.1175494893,0.09184495308,Person 73
0.5739623357,0.8456933481,0.9728285985,0.6875499124,0.4351304002,1.207582445,1.132383749,0.9314479053,2.53269997,0.5678654435,0.09999374492,1.049856929,0.5678654435,0.09999374492,1.049856929,1.326505067,0.9872915024,0.6321191072,0.2856679942,0.1145869802,0.1370495026,0.1233663847,0.08504511985,Person 74
0.5745581481,0.8342940158,0.970566334,0.6911899929,0.4349495821,1.226193879,1.129680796,0.9271265154,2.529628089,0.6379788269,0.1133215302,1.075617101,0.6379788269,0.1133215302,1.075617101,1.288064997,0.9862261232,0.6334924141,0.2861273094,0.1111123177,0.1345544482,0.1210970281,0.08383583126,Person 74
0.5896981,0.8440946549,0.9810724661,0.6964054527,0.4347552704,1.242801374,1.123440974,0.9326832007,2.52246504,0.6128437753,0.07440169102,1.118989263,0.6128437753,0.07440169102,1.118989263,1.248805966,0.9733880453,0.6316380371,0.2903437016,0.1101432499,0.1321644836,0.1199548399,0.08310183733,Person 74
0.6055744438,0.8445930162,0.9864316205,0.6968899016,0.4339812578,1.255523643,1.125394525,0.9314386584,2.541626494,0.6501879008,0.05676705121,1.211377492,0.6501879008,0.05676705121,1.211377492,1.243680054,0.9675425968,0.6235607372,0.2840675865,0.1102361666,0.1304856963,0.1209235693,0.08260221128,Person 74
0.604496555,0.8441807981,0.9895392176,0.6841171094,0.4374450828,1.246069017,1.120352009,0.9413274888,2.51567725,0.6501019835,0.04364401367,1.274268614,0.6501019835,0.04364401367,1.274268614,1.281443313,0.9721269155,0.6348465243,0.2838135504,0.1137590881,0.1308030914,0.121794495,0.08211892269,Person 74
0.5883078543,0.8391957894,0.975231213,0.6824386274,0.4378045506,1.210290776,1.124190809,0.9293213511,2.52448887,0.6409403886,0.09872450409,1.167025371,0.6409403886,0.09872450409,1.167025371,1.293761372,0.9787546506,0.6343474341,0.2896882902,0.1151756854,0.1348738985,0.1229472421,0.08338214782,Person 74
0.5834151469,0.8333453985,0.975096616,0.680994084,0.4362044438,1.193982718,1.125899905,0.9144658237,2.514935185,0.6668044399,0.0996413351,1.176738431,0.6668044399,0.0996413351,1.176738431,1.272249288,0.9691857585,0.6209741196,0.2820345648,0.1193240877,0.1359424256,0.1239912157,0.08426758333,Person 74
0.5848844025,0.8308580658,0.9814818312,0.6808916715,0.4342069729,1.193345357,1.125074827,0.919962272,2.482541152,0.6876424572,0.07528516877,1.22204205,0.6876424572,0.07528516877,1.22204205,1.254703948,0.9720597198,0.6262348874,0.2819164497,0.1145431754,0.1347450704,0.1217976506,0.08221685761,Person 74
0.6386895353,0.8381176702,0.90067957,0.6793097052,0.4512695622,1.247021106,1.101182433,0.8518262584,2.719208717,0.811732657,0.4980261689,1.110023242,0.811732657,0.4980261689,1.110023242,1.204846447,0.9998144808,0.6094304695,0.2388424947,0.1130324315,0.1340558303,0.1115660304,0.08319594172,Person 75
0.5907127855,0.78261669,0.8852194443,0.6650428439,0.4595150524,1.177780154,1.096857479,0.849764425,2.706652631,1.132771689,0.5981147492,1.147327362,1.132771689,0.5981147492,1.147327362,1.017360729,0.9679498729,0.5899142756,0.2250752979,0.1118425167,0.1368634287,0.1152002383,0.08447257473,Person 75
0.585590876,0.8362598188,0.8918056897,0.6380591883,0.4485786908,1.16538097,1.118717717,0.7898692797,2.710660621,0.6532128765,0.4316223186,1.012277383,0.6532128765,0.4316223186,1.012277383,0.9411920769,0.7586359459,0.4173043939,0.0848868438,0.1155068551,0.1380646081,0.1157795973,0.08154044296,Person 75
0.6386895353,0.8381176702,0.90067957,0.6793097052,0.4512695622,1.247021106,1.101182433,0.8518262584,2.719208717,0.811732657,0.4980261689,1.110023242,0.811732657,0.4980261689,1.110023242,1.204846447,0.9998144808,0.6094304695,0.2388424947,0.1130324315,0.1340558303,0.1115660304,0.08319594172,Person 75
0.5907127855,0.78261669,0.8852194443,0.6650428439,0.4595150524,1.177780154,1.096857479,0.849764425,2.706652631,1.132771689,0.5981147492,1.147327362,1.132771689,0.5981147492,1.147327362,1.017360729,0.9679498729,0.5899142756,0.2250752979,0.1118425167,0.1368634287,0.1152002383,0.08447257473,Person 75
0.585590876,0.8362598188,0.8918056897,0.6380591883,0.4485786908,1.16538097,1.118717717,0.7898692797,2.710660621,0.6532128765,0.4316223186,1.012277383,0.6532128765,0.4316223186,1.012277383,0.9411920769,0.7586359459,0.4173043939,0.0848868438,0.1155068551,0.1380646081,0.1157795973,0.08154044296,Person 75
0.6386895353,0.8381176702,0.90067957,0.6793097052,0.4512695622,1.247021106,1.101182433,0.8518262584,2.719208717,0.811732657,0.4980261689,1.110023242,0.811732657,0.4980261689,1.110023242,1.204846447,0.9998144808,0.6094304695,0.2388424947,0.1130324315,0.1340558303,0.1115660304,0.08319594172,Person 75
0.5907127855,0.78261669,0.8852194443,0.6650428439,0.4595150524,1.177780154,1.096857479,0.849764425,2.706652631,1.132771689,0.5981147492,1.147327362,1.132771689,0.5981147492,1.147327362,1.017360729,0.9679498729,0.5899142756,0.2250752979,0.1118425167,0.1368634287,0.1152002383,0.08447257473,Person 75
0.5776171947,0.8560518092,0.9197378604,0.7048643056,0.4474379558,1.105102193,1.108866089,0.9037756483,2.863157505,0.5169910036,0.2882620745,0.7717199789,0.5169910036,0.2882620745,0.7717199789,1.137460356,0.93168219,0.5667050788,0.2736436168,0.1195358979,0.1446219085,0.1265639881,0.09448110262,Person 76
0.5836719543,0.8617987933,0.9342096095,0.7273575092,0.445750375,1.121448879,1.106633408,0.9023272816,2.870604687,0.4968999298,0.2365481547,0.7437329713,0.4968999298,0.2365481547,0.7437329713,1.14013243,0.9305975282,0.5718280746,0.2787312129,0.1190969197,0.1426690096,0.1275205699,0.09690277074,Person 76
0.5827520861,0.863011347,0.9281017449,0.7339095382,0.4483706817,1.103700494,1.109270113,0.8945154334,2.884580732,0.4887926007,0.2565419422,0.6929020155,0.4887926007,0.2565419422,0.6929020155,1.139226949,0.9230349293,0.5664044189,0.2837078214,0.1216338867,0.1435028809,0.1285229607,0.09918943029,Person 76
0.5750148616,0.8608540338,0.9206376843,0.7264487851,0.4452655625,1.097626671,1.107339709,0.8997120056,2.848802944,0.4867981008,0.2776467449,0.6793641951,0.4867981008,0.2776467449,0.6793641951,1.179574998,0.944863713,0.5752860062,0.285541653,0.1198536385,0.1448857965,0.127686726,0.09826900415,Person 76
0.5811062391,0.8548228986,0.9242974329,0.7368560911,0.4454863833,1.109938286,1.10863772,0.8996587485,2.861019776,0.5303919086,0.2765727421,0.6848006337,0.5303919086,0.2765727421,0.6848006337,1.156640947,0.9454827614,0.5762461347,0.2906248434,0.11838154,0.1433975907,0.1266444315,0.09927778723,Person 76
0.573536274,0.8600594905,0.9278096707,0.7377716098,0.4469458434,1.097265635,1.108003682,0.8954065324,2.853710355,0.4884089718,0.2519528092,0.6632553663,0.4884089718,0.2519528092,0.6632553663,1.15250074,0.9322866605,0.5672971241,0.2867771235,0.1204367311,0.1436337263,0.1285547424,0.09971858605,Person 76
0.5711343695,0.8601163732,0.9265155221,0.7349992532,0.4458399364,1.091467247,1.109874217,0.8902561162,2.856624848,0.4840565331,0.2542873845,0.6627273205,0.4840565331,0.2542873845,0.6627273205,1.172859843,0.9386528064,0.5687218747,0.2877018014,0.1202500735,0.1448277535,0.1287728601,0.09954800564,Person 76
0.5778998693,0.8669250716,0.9265686886,0.7313647884,0.4448442491,1.110104347,1.10789555,0.8966226306,2.854984509,0.4604267288,0.254065427,0.6753871242,0.4604267288,0.254065427,0.6753871242,1.171756224,0.9373208474,0.5751279844,0.2854330766,0.1188092589,0.1426119989,0.1266970502,0.09822171309,Person 76
0.5950075531,0.8876465375,0.8960607443,0.6815952385,0.4538362998,1.106433804,1.158414966,1.027368453,2.636781514,0.3839319723,0.3551791157,0.7328671746,0.3839319723,0.3551791157,0.7328671746,1.743780986,1.104559708,0.6672377856,0.3170483211,0.126397076,0.1408150024,0.120952538,0.0893100709,Person 77
0.5919679298,0.8853771204,0.886239199,0.6829428142,0.4545329279,1.099572852,1.160885953,1.030181056,2.661543516,0.3906587909,0.3877206464,0.6928766764,0.3906587909,0.3877206464,0.6928766764,1.755300149,1.124225909,0.6740059361,0.3234987641,0.1257828557,0.1430933819,0.1209090725,0.09039900541,Person 77
0.582069343,0.8739503435,0.87822477,0.6680812876,0.4587994347,1.05148386,1.162377514,1.020309167,2.616481865,0.4318528998,0.417208485,0.7199628684,0.4318528998,0.417208485,0.7199628684,1.761695087,1.131018634,0.6697224415,0.318600291,0.1325367564,0.1457021218,0.1230887606,0.09088125117,Person 77
0.5887869643,0.8787286501,0.8794346748,0.6673819253,0.4571195465,1.065194163,1.157857621,1.027217557,2.613242391,0.4182611743,0.4158261166,0.7313634428,0.4182611743,0.4158261166,0.7313634428,1.78214253,1.141431528,0.6791284586,0.3179123079,0.1322130032,0.1447159815,0.1221189841,0.08922836503,Person 77
0.5887094063,0.8861758855,0.8861251733,0.6839826789,0.4554049983,1.096438875,1.161335612,1.02910932,2.655618913,0.3826451802,0.3828156603,0.6795471376,0.3826451802,0.3828156603,0.6795471376,1.774294906,1.131718556,0.6805478217,0.3162206855,0.1268712096,0.1431792751,0.1213578869,0.09040577255,Person 77
0.5834884095,0.8788925797,0.8820246187,0.6601489689,0.4590220641,1.058152484,1.162126352,1.020075514,2.591692811,0.4099719387,0.3993693836,0.7510917996,0.4099719387,0.3993693836,0.7510917996,1.758244975,1.106702289,0.663267506,0.2985579059,0.1336995,0.1445158283,0.1229628285,0.08967522441,Person 77
0.5870209297,0.8900290315,0.8776354682,0.6607140105,0.4567613715,1.064191493,1.166464747,1.017394686,2.643944713,0.3629307861,0.4038325413,0.7158932599,0.3629307861,0.4038325413,0.7158932599,1.762303733,1.108410895,0.6599899844,0.296337611,0.1309605267,0.1448944127,0.1223189727,0.08964052967,Person 77
0.5923124416,0.8923829176,0.8893828139,0.6817439501,0.4540702924,1.108824579,1.162856403,1.029038299,2.63368613,0.3586393563,0.3686373535,0.6919669888,0.3586393563,0.3686373535,0.6919669888,1.755511947,1.108231993,0.6694564174,0.3029569498,0.1269943894,0.1398330166,0.1194564923,0.08976844703,Person 77
0.497629705,0.8716639673,0.9172557168,0.7298147279,0.4416312795,1.050050189,1.147384619,0.9533452431,2.558328095,0.3431130399,0.2212211327,0.5011332058,0.3431130399,0.2212211327,0.5011332058,1.341025294,0.791744969,0.4896582191,0.2371758583,0.1265661525,0.141328543,0.1286605561,0.1008858624,Person 78
0.5051445175,0.8781984482,0.9118221385,0.7283149389,0.4425209051,1.048968559,1.144858225,0.9370329831,2.558467013,0.3264985079,0.236367598,0.4919052835,0.3264985079,0.236367598,0.4919052835,1.317520535,0.7723617462,0.4778080187,0.2251003842,0.1274768763,0.1417013134,0.1278731726,0.1011109357,Person 78
0.501888989,0.8782592435,0.9150771329,0.7306861841,0.4419549573,1.04946424,1.14499155,0.9390362526,2.555582048,0.3234600903,0.2256365004,0.4899190268,0.3234600903,0.2256365004,0.4899190268,1.325546355,0.7747579739,0.4769300216,0.2250719692,0.1272638485,0.1418629877,0.1289620024,0.1010016596,Person 78
0.5063894826,0.8786024362,0.9140237366,0.7330778857,0.4419602951,1.059607422,1.139162486,0.9370540107,2.566378623,0.3261508301,0.2309867578,0.4861352867,0.3261508301,0.2309867578,0.4861352867,1.336955617,0.7792532467,0.4839711885,0.2274742401,0.1267809742,0.1409136991,0.1277264866,0.1013414304,Person 78
0.5060793954,0.8774868139,0.9084538847,0.723449051,0.4443643123,1.050534705,1.138987756,0.9397865963,2.560709029,0.3298619791,0.2464843477,0.498118305,0.3298619791,0.2464843477,0.498118305,1.330630445,0.7752725619,0.4816440861,0.2271616899,0.1275142613,0.1424934454,0.1270156262,0.1000690944,Person 78
0.5232579894,0.8807106647,0.9079796964,0.7229659864,0.442569296,1.050512257,1.139003154,0.9402175874,2.574810979,0.3337206392,0.2574335288,0.517589384,0.3337206392,0.2574335288,0.517589384,1.366194058,0.7904190176,0.4838626945,0.2312258351,0.1268943217,0.1409079688,0.1275434941,0.09964791278,Person 78
0.5140144364,0.8726315447,0.9171697183,0.7288486018,0.440568146,1.050390241,1.137323971,0.9407959379,2.570493356,0.3551655855,0.2309713612,0.5251314343,0.3551655855,0.2309713612,0.5251314343,1.368528583,0.8004104652,0.4928715488,0.2352282186,0.1265558594,0.1421982405,0.1297501186,0.1008206925,Person 78
0.5146186271,0.871802291,0.9189959556,0.7287568294,0.4414524172,1.053888967,1.136215864,0.9450489399,2.576765327,0.3589125761,0.2267854122,0.5326086978,0.3589125761,0.2267854122,0.5326086978,1.393005053,0.8033326435,0.4958557297,0.2372893766,0.1259928981,0.1423433556,0.1297412278,0.1012396698,Person 78
0.5670415786,0.8690921931,0.925149104,0.7003836175,0.4425438948,1.140836491,1.139846996,0.9262249784,3.004050918,0.4333969232,0.2478091167,0.7441318634,0.4333969232,0.2478091167,0.7441318634,1.547362784,1.111849499,0.6300082006,0.2304670732,0.1179562212,0.1396228879,0.1239077143,0.09317534368,Person 79
0.5766280347,0.8672554121,0.920317057,0.6916118011,0.445205891,1.150694611,1.136082168,0.9198053429,3.010257324,0.4567518349,0.2741756255,0.7869363786,0.4567518349,0.2741756255,0.7869363786,1.504203107,1.100420881,0.6223688579,0.2212781183,0.1165242717,0.1386568699,0.1219186939,0.09090728381,Person 79
0.5748653718,0.8689909769,0.9207609709,0.6906716398,0.4448387211,1.150606946,1.13606619,0.9223977059,3.022483426,0.4454186267,0.2694054096,0.7822825591,0.4454186267,0.2694054096,0.7822825591,1.501645413,1.10429825,0.6233583296,0.2194070577,0.1164678171,0.138408195,0.1220018296,0.09138206776,Person 79
0.574740009,0.8813657756,0.9289020706,0.6974768985,0.4446598419,1.148337935,1.136696818,0.9331741187,3.034456543,0.386902333,0.231871999,0.7547479608,0.386902333,0.231871999,0.7547479608,1.546692854,1.109026404,0.6279546238,0.2237771093,0.1199994145,0.1404235177,0.1241296838,0.09344872792,Person 79
0.5782420117,0.8715418121,0.9313341895,0.7001416456,0.4440530798,1.157334701,1.130855085,0.9270604108,3.010858245,0.4379757084,0.2341147535,0.7882465097,0.4379757084,0.2341147535,0.7882465097,1.525065214,1.100757525,0.6347582749,0.2279246997,0.1162759213,0.1381118558,0.1227059462,0.09124421456,Person 79
0.5694824834,0.8704622284,0.9305102933,0.7053458864,0.4446442947,1.15025567,1.132495449,0.9263792147,3.036867095,0.4303870068,0.2308783494,0.7481048495,0.4303870068,0.2308783494,0.7481048495,1.520257454,1.10588822,0.6332239353,0.2370298239,0.1168611395,0.1389066984,0.1236668085,0.09322017767,Person 79
0.572257817,0.8731283068,0.9264024688,0.6989902597,0.4442010303,1.139297001,1.135253763,0.9265633014,3.029587559,0.4216820778,0.2446153204,0.7558475051,0.4216820778,0.2446153204,0.7558475051,1.543189401,1.107129385,0.6275379755,0.2277246931,0.1186522835,0.1411387009,0.1237516874,0.09354312598,Person 79
0.5670682461,0.8494250023,0.9105035569,0.6836789037,0.4538270886,1.085062883,1.125713566,0.8755608234,3.14437583,0.5332792448,0.3169622865,0.8033264595,0.5332792448,0.3169622865,0.8033264595,1.718518868,1.268735953,0.6738591154,0.2765739962,0.1228646214,0.1459283905,0.1237953387,0.09272359915,Person 79
0.6003843573,0.8625730033,0.9194195734,0.7458113221,0.4422154859,1.167891117,1.135249533,0.9264289681,2.730064844,0.5241531197,0.30733759,0.6621501504,0.5241531197,0.30733759,0.6621501504,1.160377572,0.8691119071,0.5384007542,0.2268002968,0.1152910771,0.1352044235,0.1209219782,0.09812641466,Person 80
0.5997013116,0.8598088063,0.907156759,0.731620376,0.4414991931,1.156498966,1.142029306,0.9236231283,2.708928671,0.5389740649,0.3569418141,0.6748609193,0.5389740649,0.3569418141,0.6748609193,1.170028817,0.8822406843,0.5442925671,0.2335838002,0.1159297714,0.1376408886,0.1205646737,0.09647366713,Person 80
0.5980245688,0.8578945473,0.9037211376,0.7372716149,0.4425947036,1.161167934,1.13748566,0.9306567644,2.688091214,0.5468328951,0.3704885919,0.6405107802,0.5468328951,0.3704885919,0.6405107802,1.159518522,0.8771835551,0.5449713974,0.2384256638,0.1145884222,0.1364321424,0.1194460972,0.09692800315,Person 80
0.5904872283,0.8641043528,0.905603541,0.7290929431,0.4433364574,1.161774252,1.136718509,0.936277535,2.711542441,0.4966635313,0.3449947046,0.6451006975,0.4966635313,0.3449947046,0.6451006975,1.20224004,0.8857221752,0.5545943878,0.2441725824,0.1153468071,0.1360565536,0.1199210842,0.09580754562,Person 80
0.6002866802,0.8679614847,0.9026439786,0.732486907,0.4411627381,1.161453542,1.13675682,0.9268054995,2.705317514,0.4932795805,0.3637100682,0.6356857976,0.4932795805,0.3637100682,0.6356857976,1.203645651,0.8777047514,0.5563822024,0.2477727209,0.1164846933,0.1364168684,0.1195374999,0.09625103933,Person 80
0.592664979,0.8669308124,0.901361959,0.7274140543,0.4436491167,1.159423566,1.137019378,0.9349950712,2.735823302,0.485183247,0.3596439256,0.6342310399,0.485183247,0.3596439256,0.6342310399,1.224606072,0.8891660225,0.5657136988,0.252623164,0.116597172,0.135917887,0.1190473134,0.09604788026,Person 80
0.5981824437,0.8650247711,0.9007182957,0.7371820471,0.4414626413,1.171317158,1.135096987,0.9334911895,2.697966128,0.5058239084,0.372061304,0.6128572264,0.5058239084,0.372061304,0.6128572264,1.209462414,0.8859413969,0.565263304,0.2506214307,0.1159863919,0.1355951265,0.1185869141,0.09646789936,Person 80
0.5933798867,0.8636016951,0.9024153548,0.731440219,0.4430331021,1.159027903,1.136107191,0.936033293,2.701354982,0.5047642368,0.3611279406,0.632721455,0.5047642368,0.3611279406,0.632721455,1.206969736,0.9005845914,0.5654357455,0.2550915991,0.1147743311,0.1363693988,0.1196489827,0.09642125298,Person 80
0.5994957517,0.8884605682,0.9035323344,0.7869963157,0.4395912288,1.202696063,1.129668791,1.075420191,2.700005069,0.3859965831,0.3338387931,0.4032879162,0.3859965831,0.3338387931,0.4032879162,1.537659057,1.148181872,0.6615556641,0.3257154888,0.1185702883,0.1333058127,0.1173493018,0.1040864908,Person 81
0.5970085525,0.8912944158,0.9133802465,0.7911168682,0.4392767114,1.18453312,1.131111831,1.06271699,2.704000096,0.3693877202,0.2943388192,0.4154578709,0.3693877202,0.2943388192,0.4154578709,1.532308076,1.136723008,0.6540041194,0.3255262433,0.1197483317,0.1338436749,0.1208215218,0.1052382933,Person 81
0.6023105729,0.8993295315,0.9060698402,0.7825853705,0.439597793,1.185568885,1.131081125,1.061918068,2.711638502,0.3389361711,0.3162429775,0.4157460868,0.3389361711,0.3162429775,0.4157460868,1.533717239,1.140415445,0.6501421251,0.3350053754,0.1198503887,0.13361134,0.1186543359,0.103820723,Person 81
0.5951873517,0.8887468566,0.9042218463,0.7775641111,0.4411013691,1.184890387,1.132898862,1.063466512,2.720781429,0.3789798714,0.3262648701,0.4314550646,0.3789798714,0.3262648701,0.4314550646,1.532610224,1.148973531,0.6551756103,0.3409014273,0.1176728789,0.1328287937,0.1185685486,0.1025983789,Person 81
0.5958682288,0.8988127803,0.9028612676,0.7873533707,0.4375411439,1.177489995,1.133773407,1.041731295,2.693810816,0.334012344,0.3206485541,0.3812839557,0.334012344,0.3206485541,0.3812839557,1.534409718,1.134208346,0.6416101074,0.3324022361,0.1188137574,0.1342785721,0.1185579234,0.1047629632,Person 81
0.6033962215,0.9000724737,0.90074108,0.7736059232,0.4400218582,1.175116524,1.131154374,1.053563689,2.699125187,0.3368234755,0.3345698192,0.4285316262,0.3368234755,0.3345698192,0.4285316262,1.504755821,1.142643372,0.6451461701,0.3359862878,0.1203904502,0.1347977382,0.1179182457,0.1018953456,Person 81
0.5918195468,0.8865147905,0.8935840651,0.7627494572,0.4415053207,1.156844046,1.131170006,1.03955558,2.74350951,0.3850934549,0.3611050303,0.443965794,0.3850934549,0.3611050303,0.443965794,1.488665114,1.132324982,0.6155896995,0.3341779888,0.1196093484,0.1341055357,0.1194043865,0.1015844752,Person 81
0.5891826262,0.8848437465,0.8959516422,0.7670734318,0.442492713,1.154175005,1.133110996,1.039628565,2.753310984,0.3894873068,0.3519176201,0.4358984036,0.3894873068,0.3519176201,0.4358984036,1.439621007,1.130823351,0.6254486378,0.3389328281,0.1185782586,0.1349145822,0.1188433162,0.1024733636,Person 81
0.5902094733,0.8777917117,0.8861694355,0.7251032442,0.4487642403,1.126110362,1.089226593,0.8635863609,2.992033931,0.4249507513,0.3958191755,0.5600700243,0.4249507513,0.3958191755,0.5600700243,1.694470279,1.307040203,0.7478078267,0.3677302009,0.1169906948,0.1433753175,0.1196842752,0.09650475738,Person 82
0.5693296769,0.8706290019,0.8895919621,0.7196954576,0.451992437,1.149730199,1.10610472,1.00620853,2.964451001,0.4293769927,0.366439712,0.5638794725,0.4293769927,0.366439712,0.5638794725,1.623188981,1.376310185,0.8120841551,0.4218274118,0.1149265424,0.1413845019,0.1209604976,0.09518966088,Person 82
0.5854638026,0.8597880402,0.8916952204,0.7208321167,0.4539981952,1.144378097,1.106383733,0.879270108,3.017216389,0.5111176508,0.3948057254,0.62285092,0.5111176508,0.3948057254,0.62285092,1.356832122,1.046158268,0.6550270252,0.3024893092,0.1161733258,0.1418657165,0.117680208,0.09565640298,Person 82
0.5693296769,0.8706290019,0.8895919621,0.7196954576,0.451992437,1.149730199,1.10610472,1.00620853,2.964451001,0.4293769927,0.366439712,0.5638794725,0.4293769927,0.366439712,0.5638794725,1.623188981,1.376310185,0.8120841551,0.4218274118,0.1149265424,0.1413845019,0.1209604976,0.09518966088,Person 82
0.5854638026,0.8597880402,0.8916952204,0.7208321167,0.4539981952,1.144378097,1.106383733,0.879270108,3.017216389,0.5111176508,0.3948057254,0.62285092,0.5111176508,0.3948057254,0.62285092,1.356832122,1.046158268,0.6550270252,0.3024893092,0.1161733258,0.1418657165,0.117680208,0.09565640298,Person 82
0.5747427567,0.8484999816,0.8716272911,0.6700609278,0.4641665052,0.9792228521,1.089881378,0.8185042505,2.918795409,0.5534101188,0.4689290263,0.7362960496,0.5534101188,0.4689290263,0.7362960496,1.356356202,1.079042899,0.6596092379,0.2958058773,0.1378299213,0.1509513523,0.1301724868,0.09909283686,Person 82
0.5854638026,0.8597880402,0.8916952204,0.7208321167,0.4539981952,1.144378097,1.106383733,0.879270108,3.017216389,0.5111176508,0.3948057254,0.62285092,0.5111176508,0.3948057254,0.62285092,1.356832122,1.046158268,0.6550270252,0.3024893092,0.1161733258,0.1418657165,0.117680208,0.09565640298,Person 82
0.5693296769,0.8706290019,0.8895919621,0.7196954576,0.451992437,1.149730199,1.10610472,1.00620853,2.964451001,0.4293769927,0.366439712,0.5638794725,0.4293769927,0.366439712,0.5638794725,1.623188981,1.376310185,0.8120841551,0.4218274118,0.1149265424,0.1413845019,0.1209604976,0.09518966088,Person 82
0.6229359137,0.8974444995,0.962846414,0.7912267251,0.4521197151,1.143274657,1.119909268,0.761788787,2.841139393,0.3735966953,0.1353458068,0.6251887839,0.3735966953,0.1353458068,0.6251887839,0.9033021299,0.6908301503,0.4078400452,0.0896325324,0.1163873484,0.1376399039,0.1297603281,0.1079398179,Person 83
0.6325319852,0.9060062524,0.9676027773,0.797640146,0.4521078493,1.176627425,1.124820858,0.7773460736,2.846357067,0.3437023476,0.1184653425,0.6214940551,0.3437023476,0.1184653425,0.6214940551,0.8560276403,0.7061904002,0.4020682109,0.08883889999,0.1170139567,0.134871972,0.1284157767,0.1056199106,Person 83
0.6097477951,0.92117468,0.9645682623,0.7638419956,0.4479946905,1.136852549,1.124611034,0.8196179307,2.876835124,0.2531101963,0.1137722511,0.6445373741,0.2531101963,0.1137722511,0.6445373741,1.230503088,0.822869272,0.5436248836,0.2175446285,0.1243590441,0.1394177063,0.130923629,0.104393137,Person 83
0.5937147046,0.898838969,0.9652264079,0.761582837,0.4526460258,1.126153101,1.130679216,0.803046996,2.875680112,0.3315404338,0.1139653453,0.6674119191,0.3315404338,0.1139653453,0.6674119191,1.006458552,0.7140901773,0.4595739285,0.1456217169,0.1199586217,0.1385758489,0.1316152166,0.104047091,Person 83
0.5904920239,0.905549384,0.9580007856,0.7761215398,0.4491711375,1.068084607,1.141803407,0.7826654222,2.782283701,0.2997886351,0.1333065648,0.5772893093,0.2997886351,0.1333065648,0.5772893093,1.001683508,0.6825754184,0.414342039,0.1244456391,0.1262040546,0.1433320062,0.1358501684,0.1075902246,Person 83
0.6129962007,0.9020787866,0.9676092606,0.7918969031,0.4506993441,1.131536258,1.127224913,0.7724227824,2.80907656,0.3387309306,0.1120466642,0.6078275414,0.3387309306,0.1120466642,0.6078275414,0.9090579281,0.7302606671,0.4259585112,0.1130379594,0.1180740212,0.1363734946,0.130868827,0.1078035395,Person 83
0.6097477951,0.92117468,0.9645682623,0.7638419956,0.4479946905,1.136852549,1.124611034,0.8196179307,2.876835124,0.2531101963,0.1137722511,0.6445373741,0.2531101963,0.1137722511,0.6445373741,1.230503088,0.822869272,0.5436248836,0.2175446285,0.1243590441,0.1394177063,0.130923629,0.104393137,Person 83
0.6063664191,0.894416374,0.9443740728,0.7619070274,0.449016652,1.140674248,1.117221679,0.8796463146,2.785232393,0.3665462333,0.1931120844,0.633456254,0.3665462333,0.1931120844,0.633456254,1.283691386,0.881177524,0.5918871654,0.2665343888,0.1191158105,0.1380325334,0.1266731774,0.1022350438,Person 83
0.5810182988,0.8276102154,0.8946856244,0.6717348051,0.4620753965,1.050129773,1.104864925,0.8608731735,2.678250023,0.6990893575,0.4270795937,0.9041286607,0.6990893575,0.4270795937,0.9041286607,1.228854744,1.134638529,0.6329894606,0.2913048019,0.1213828921,0.1452854838,0.1237879264,0.089781052,Person 84
0.5912577133,0.8502260625,0.9200166599,0.7257883497,0.452630849,1.150338314,1.103800347,0.8309320044,2.780415652,0.5783484273,0.3088537282,0.7500079092,0.5783484273,0.3088537282,0.7500079092,1.049893802,0.8769271533,0.5113382414,0.1781476836,0.112799415,0.1399566578,0.1218926801,0.09631474875,Person 84
